time,cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,packets_received,cpu_temperature
13:59:47.238637,14.2,1000.0,891674624,701251584,21.4,165568512,417787904,0,0.0,817923,56.92
13:59:48.252547,12.5,1000.0,891674624,701476864,21.3,165335040,417882112,0,0.0,826082,57.996
13:59:49.265397,13.9,1200.0,891674624,701542400,21.3,165269504,417947648,0,0.0,834291,57.458
13:59:50.277818,13.7,1200.0,891674624,701669376,21.3,165175296,418041856,0,0.0,842440,57.458
13:59:51.291862,14.0,1000.0,891674624,701509632,21.3,165302272,418045952,0,0.0,850678,57.996
13:59:52.305819,13.7,1000.0,891674624,701415424,21.3,165363712,417886208,0,0.0,858582,56.92
13:59:53.320156,15.9,1000.0,891674624,701542400,21.3,165236736,418013184,0,0.0,866821,56.92
13:59:54.334196,12.3,1000.0,891674624,701382656,21.3,165421056,417820672,0,0.0,875041,56.92
13:59:55.348176,12.6,1000.0,891674624,701542400,21.3,165228544,417980416,0,0.0,883283,57.996
13:59:56.362144,12.6,1000.0,891674624,701583360,21.3,165220352,417988608,0,0.0,891457,57.996
13:59:57.376210,12.6,1000.0,891674624,701423616,21.3,165347328,417861632,0,0.0,899696,57.996
13:59:58.390151,14.7,1000.0,891674624,701550592,21.3,165220352,417988608,0,0.0,907933,57.996
13:59:59.404269,12.7,1000.0,891674624,701718528,21.3,165085184,418115584,0,0.0,916175,57.996
14:00:00.418174,12.6,1000.0,891674624,701366272,21.3,165236736,417964032,0,0.0,924413,57.996
14:00:01.432414,12.6,1000.0,891674624,701784064,21.3,165052416,418181120,0,0.0,932627,57.458
14:00:02.446495,12.6,1000.0,891674624,701493248,21.3,165408768,417792000,0,0.0,940530,58.534
14:00:03.459831,13.8,1100.0,891674624,701718528,21.3,165117952,418082816,0,0.0,948766,57.458
14:00:04.473872,15.1,1000.0,891674624,701751296,21.3,165044224,418082816,0,0.0,957007,57.996
14:00:05.487134,14.5,1100.0,891674624,701685760,21.3,165142528,418050048,0,0.0,965114,57.996
14:00:06.501116,13.6,1000.0,891674624,701526016,21.3,165269504,417923072,0,0.0,973354,57.996
14:00:07.514958,13.3,1000.0,891674624,701624320,21.3,165203968,417857536,0,0.0,981584,57.996
14:00:08.528159,14.7,1100.0,891674624,701431808,21.3,165396480,417796096,0,0.0,989821,57.996
14:00:09.542029,15.4,1000.0,891674624,701464576,21.3,165388288,417796096,0,0.0,998055,57.996
14:00:10.556115,13.0,1000.0,891674624,701657088,21.3,165163008,418054144,0,0.0,1006282,57.996
14:00:11.570033,12.6,1000.0,891674624,701784064,21.3,165003264,418082816,0,0.0,1014512,58.534
14:00:12.583557,13.3,1000.0,891674624,701366272,21.3,165453824,417730560,0,0.0,1022751,57.996
14:00:13.596467,14.1,1100.0,891674624,701591552,21.3,165228544,417955840,0,0.0,1030891,57.996
14:00:14.610256,14.7,1000.0,891674624,701513728,21.3,165453824,417730560,0,0.0,1039129,57.996
14:00:15.623911,13.8,1000.0,891674624,701607936,21.3,165187584,417988608,0,0.0,1047368,57.996
14:00:16.637597,13.5,1000.0,891674624,701480960,21.3,165314560,417861632,0,0.0,1055607,58.534
14:00:17.651164,13.1,1000.0,891674624,701673472,21.3,165220352,417988608,0,0.0,1063843,57.996
14:00:18.664842,13.0,1000.0,891674624,701480960,21.3,165347328,417828864,0,0.0,1072083,58.534
14:00:19.678553,12.9,1000.0,891674624,701480960,21.3,165347328,417828864,0,0.0,1080317,57.996
14:00:20.717528,15.0,1050.0,891674624,701480960,21.3,165281792,417923072,0,0.0,1088714,57.996
14:00:21.746698,13.6,1100.0,891674624,701640704,21.3,165318656,417857536,0,0.0,1097043,57.996
14:00:22.760586,13.1,1000.0,891674624,701673472,21.3,165122048,418054144,0,0.0,1105265,58.534
14:00:23.774760,12.9,1000.0,891674624,701640704,21.3,165187584,417857536,0,0.0,1113506,58.534
14:00:24.788026,12.6,1000.0,891674624,701636608,21.3,165060608,418115584,0,0.0,1121737,57.996
14:00:25.802178,15.3,1000.0,891674624,701546496,21.3,165347328,417861632,0,0.0,1129979,59.072
14:00:26.815971,12.6,1000.0,891674624,701382656,21.3,165437440,417730560,0,0.0,1138217,58.534
14:00:27.829839,12.9,1000.0,891674624,701480960,21.3,165339136,417828864,0,0.0,1146457,58.534
14:00:28.843413,13.0,1000.0,891674624,701448192,21.3,165371904,417796096,0,0.0,1154696,57.996
14:00:29.856968,12.3,1000.0,891674624,701640704,21.3,165146624,418021376,0,0.0,1162936,59.072
14:00:30.874455,5.0,600.0,891674624,701353984,21.3,165466112,417701888,0,0.0,1165919,57.996
14:00:31.891332,0.5,600.0,891674624,701583360,21.3,165228544,417923072,0,0.0,1165919,56.92
