cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
49.1,1200.0,891674624,687099904,22.9,179650560,7520256,0,0.0,80.592
48.7,1200.0,891674624,687009792,23.0,179609600,7692288,0,0.0,80.592
50.0,1200.0,891674624,687403008,22.9,179478528,7823360,0,0.0,80.592
48.9,1200.0,891674624,687165440,22.9,179585024,7716864,0,0.0,80.592
50.0,1200.0,891674624,687128576,22.9,179621888,7680000,0,0.0,80.592
36.4,1200.0,891674624,687017984,22.9,179646464,7524352,0,0.0,80.592
50.0,1200.0,891674624,686960640,23.0,179834880,7598080,0,0.0,80.054
48.0,1200.0,891674624,687366144,22.9,179560448,7741440,0,0.0,80.592
48.2,1000.0,891674624,687202304,22.9,179593216,7708672,0,0.0,80.592
50.0,1200.0,891674624,686735360,23.0,180060160,7241728,0,0.0,80.592
48.5,1200.0,891674624,686751744,23.0,180043776,7389184,0,0.0,80.592
51.0,1200.0,891674624,687083520,22.9,179712000,7589888,0,0.0,80.592
49.0,1200.0,891674624,687177728,22.9,179617792,7680000,0,0.0,80.592
49.9,1200.0,891674624,686989312,23.0,179806208,7491584,0,0.0,80.592
48.2,1200.0,891674624,686829568,23.0,179965952,7331840,0,0.0,80.592
50.0,1200.0,891674624,687185920,22.9,179609600,7688192,0,0.0,80.592
48.1,1200.0,891674624,687194112,22.9,179601408,7696384,0,0.0,81.668
50.6,1200.0,891674624,687431680,22.9,179363840,7933952,0,0.0,81.13
45.8,1200.0,891674624,687046656,22.9,179617792,7680000,0,0.0,80.592
49.5,1200.0,891674624,687136768,22.9,179658752,7639040,0,0.0,80.592
48.0,1200.0,891674624,686981120,23.0,179814400,7483392,0,0.0,81.13
49.4,1200.0,891674624,687702016,22.9,179093504,8204288,0,0.0,81.13
48.9,1200.0,891674624,686731264,23.0,180064256,7233536,0,0.0,81.668
48.2,900.0,891674624,687534080,22.9,179261440,8036352,0,0.0,81.668
50.1,1200.0,891674624,687042560,22.9,179884032,7413760,0,0.0,81.13
48.2,900.0,891674624,686665728,23.0,179998720,7299072,0,0.0,80.592
50.0,1200.0,891674624,687108096,22.9,179752960,7544832,0,0.0,81.668
48.0,1200.0,891674624,686624768,23.0,180330496,6967296,0,0.0,81.13
50.3,1200.0,891674624,687177728,22.9,179486720,7680000,0,0.0,80.592
48.5,1200.0,891674624,686702592,23.0,180092928,7081984,0,0.0,80.592
50.0,1200.0,891674624,686718976,23.0,179961856,7335936,0,0.0,80.592
48.0,1200.0,891674624,686845952,23.0,179949568,7348224,0,0.0,80.592
49.7,1200.0,891674624,686940160,23.0,179855360,7442432,0,0.0,80.592
47.9,1200.0,891674624,686907392,23.0,179888128,7409664,0,0.0,80.592
51.4,1200.0,891674624,687108096,22.9,179687424,7606272,0,0.0,81.668
47.4,1200.0,891674624,686362624,23.0,180432896,6860800,0,0.0,81.13
50.0,1200.0,891674624,686960640,23.0,179834880,7458816,0,0.0,81.13
47.1,1200.0,891674624,686821376,23.0,179974144,7319552,0,0.0,80.592
50.1,1200.0,891674624,687063040,22.9,179732480,7561216,0,0.0,81.13
48.6,1200.0,891674624,686587904,23.0,180207616,7086080,0,0.0,81.13
50.5,1200.0,891674624,687448064,22.9,179347456,8077312,0,0.0,81.13
48.6,1200.0,891674624,687034368,23.0,179761152,7663616,0,0.0,80.592
48.2,650.0,891674624,687960064,22.8,178835456,8458240,0,0.0,80.592
0.5,600.0,891674624,687976448,22.8,178819072,8474624,0,0.0,79.516
0.5,600.0,891674624,687968256,22.8,178827264,8466432,0,0.0,78.44
0.0,600.0,891674624,687968256,22.8,178827264,8466432,0,0.0,77.364
1.0,600.0,891674624,687968256,22.8,178827264,8466432,0,0.0,76.288
0.0,750.0,891674624,687968256,22.8,178827264,8466432,0,0.0,76.288
0.0,600.0,891674624,687972352,22.8,178823168,8466432,0,0.0,75.212
0.0,600.0,891674624,687972352,22.8,178823168,8466432,0,0.0,75.75
0.0,600.0,891674624,687906816,22.9,178888704,8400896,0,0.0,74.674
0.8,600.0,891674624,687906816,22.9,178884608,8400896,0,0.0,74.674
0.0,600.0,891674624,687906816,22.9,178884608,8400896,0,0.0,74.136
0.0,600.0,891674624,687906816,22.9,178884608,8400896,0,0.0,74.136
28.2,1200.0,891674624,687386624,22.9,179339264,7946240,0,0.0,75.75
31.5,1200.0,891674624,687067136,22.9,179724288,7561216,0,0.0,76.288
25.0,1200.0,891674624,686936064,23.0,179855360,7430144,0,0.0,75.212
48.2,1200.0,891674624,686776320,23.0,180011008,7270400,0,0.0,76.288
49.9,1200.0,891674624,685920256,23.1,180867072,6414336,0,0.0,76.826
48.5,1200.0,891674624,686784512,23.0,180002816,7278592,0,0.0,77.902
48.9,1200.0,891674624,686514176,23.0,180273152,7008256,0,0.0,77.902
49.9,1200.0,891674624,686505984,23.0,180281344,7122944,0,0.0,77.902
49.4,1200.0,891674624,686112768,23.1,180674560,6606848,0,0.0,78.44
49.1,1200.0,891674624,686264320,23.0,180400128,6877184,0,0.0,78.44
49.0,1100.0,891674624,686411776,23.0,180383744,6893568,0,0.0,79.516
50.1,1200.0,891674624,686387200,23.0,180408320,7000064,0,0.0,78.978
49.1,1200.0,891674624,686501888,23.0,180293632,6983680,0,0.0,79.516
48.9,1200.0,891674624,686063616,23.0,180600832,6676480,0,0.0,79.516
50.6,1200.0,891674624,686485504,23.0,180310016,6836224,0,0.0,79.516
48.7,1200.0,891674624,686514176,23.0,180412416,6864896,0,0.0,79.516
48.8,1200.0,891674624,686624768,23.0,180170752,7237632,0,0.0,79.516
50.0,1200.0,891674624,686444544,23.0,180350976,6926336,0,0.0,79.516
48.8,1200.0,891674624,686501888,23.0,180293632,6983680,0,0.0,79.516
49.5,1200.0,891674624,686686208,23.0,180109312,7168000,0,0.0,79.516
50.8,1200.0,891674624,687497216,22.9,179298304,7974912,0,0.0,79.516
49.6,1200.0,891674624,686927872,23.0,179867648,7405568,0,0.0,79.516
48.4,1200.0,891674624,687042560,22.9,179752960,7520256,0,0.0,80.592
49.9,1200.0,891674624,687034368,23.0,179761152,7512064,0,0.0,80.054
48.4,1200.0,891674624,686669824,23.0,180125696,7147520,0,0.0,80.592
48.1,1000.0,891674624,687493120,22.9,179302400,7970816,0,0.0,80.592
50.6,1200.0,891674624,686931968,23.0,179863552,7409664,0,0.0,80.592
48.6,1200.0,891674624,686530560,23.0,180264960,7008256,0,0.0,80.592
50.0,1200.0,891674624,686755840,23.0,180039680,7233536,0,0.0,80.054
48.2,1200.0,891674624,686710784,23.0,180215808,7057408,0,0.0,80.592
50.2,1200.0,891674624,687185920,22.9,179740672,7532544,0,0.0,80.592
49.5,1200.0,891674624,686886912,23.0,179908608,7364608,0,0.0,80.054
49.7,1200.0,891674624,686870528,23.0,179912704,7348224,0,0.0,80.592
48.4,1200.0,891674624,686497792,23.0,180285440,6975488,0,0.0,80.592
50.2,1200.0,891674624,686714880,23.0,180199424,7061504,0,0.0,80.592
48.2,900.0,891674624,686907392,23.0,179888128,7241728,0,0.0,80.592
50.1,1200.0,891674624,686440448,23.0,180355072,6905856,0,0.0,81.13
50.1,800.0,891674624,687235072,22.9,179560448,7700480,0,0.0,81.13
48.8,1200.0,891674624,686985216,23.0,179802112,7450624,0,0.0,81.668
49.9,1200.0,891674624,686764032,23.0,179892224,7360512,0,0.0,81.13
48.0,1200.0,891674624,687067136,22.9,179728384,7393280,0,0.0,81.668
49.9,1200.0,891674624,686739456,23.0,180056064,7196672,0,0.0,80.592
48.0,1200.0,891674624,687214592,22.9,179580928,7671808,0,0.0,81.668
50.7,1200.0,891674624,686907392,23.0,179888128,7364608,0,0.0,81.668
47.4,1200.0,891674624,686313472,23.0,180482048,6770688,0,0.0,81.13
50.3,1200.0,891674624,686510080,23.0,180285440,6967296,0,0.0,81.13
48.2,1200.0,891674624,686964736,23.0,179830784,7421952,0,0.0,80.592
49.7,1200.0,891674624,686239744,23.0,180424704,6828032,0,0.0,80.592
48.0,1200.0,891674624,686866432,23.0,179929088,7323648,0,0.0,81.668
50.6,1200.0,891674624,686862336,23.0,179933184,7188480,0,0.0,80.592
48.2,1200.0,891674624,686874624,23.0,180051968,7200768,0,0.0,81.13
49.9,1200.0,891674624,686825472,23.0,179970048,7282688,0,0.0,81.13
48.2,1200.0,891674624,687099904,22.9,179695616,7557120,0,0.0,80.592
50.0,1200.0,891674624,686309376,23.0,180355072,6897664,0,0.0,80.592
48.7,1200.0,891674624,686702592,23.0,180092928,7159808,0,0.0,81.13
50.0,1200.0,891674624,686637056,23.0,180027392,7225344,0,0.0,81.13
46.9,1200.0,891674624,686739456,23.0,180056064,7196672,0,0.0,81.13
49.4,1200.0,891674624,686649344,23.0,180146176,7106560,0,0.0,81.668
48.0,1000.0,891674624,686854144,23.0,179941376,7196672,0,0.0,80.592
50.3,1200.0,891674624,686276608,23.0,180387840,6864896,0,0.0,80.592
51.8,1200.0,891674624,686796800,23.0,179998720,7356416,0,0.0,82.206
48.9,1200.0,891674624,686927872,23.0,179867648,7385088,0,0.0,80.592
50.0,1200.0,891674624,686780416,23.0,180015104,7237632,0,0.0,81.668
46.7,1200.0,891674624,686624768,23.0,180301824,7081984,0,0.0,81.668
50.4,1200.0,891674624,687013888,23.0,179781632,7471104,0,0.0,81.668
47.9,1200.0,891674624,686546944,23.0,180248576,7004160,0,0.0,81.668
51.8,1200.0,891674624,686825472,23.0,179970048,7147520,0,0.0,81.668
47.6,1200.0,891674624,686948352,23.0,179847168,7401472,0,0.0,81.668
49.7,1200.0,891674624,686829568,23.0,179965952,7282688,0,0.0,81.668
49.1,1200.0,891674624,686686208,23.0,180109312,7139328,0,0.0,81.13
50.0,1200.0,891674624,686641152,23.0,180154368,7094272,0,0.0,82.206
48.1,1200.0,891674624,686698496,23.0,180097024,7151616,0,0.0,81.13
50.3,1200.0,891674624,686419968,23.0,180371456,7004160,0,0.0,81.668
48.0,1200.0,891674624,686800896,23.0,180019200,7225344,0,0.0,81.668
49.9,1200.0,891674624,686493696,23.0,180297728,7077888,0,0.0,81.668
47.6,1200.0,891674624,686637056,23.0,180154368,7090176,0,0.0,81.13
50.2,1200.0,891674624,687067136,23.0,179855360,7389184,0,0.0,80.592
47.6,1200.0,891674624,686682112,23.0,180109312,7004160,0,0.0,80.592
50.5,1200.0,891674624,686784512,23.0,180002816,7237632,0,0.0,80.592
47.0,1200.0,891674624,686673920,23.0,180113408,7127040,0,0.0,81.13
25.6,700.0,891674624,687521792,22.9,179265536,7974912,0,0.0,80.592
0.5,600.0,891674624,687521792,22.9,179265536,7974912,0,0.0,78.978
0.3,600.0,891674624,687529984,22.9,179265536,7974912,0,0.0,77.902
0.5,600.0,891674624,687607808,22.9,179187712,8052736,0,0.0,77.902
0.3,600.0,891674624,687529984,22.9,179265536,7974912,0,0.0,76.826
0.2,600.0,891674624,687542272,22.9,179253248,7983104,0,0.0,75.75
0.0,600.0,891674624,687542272,22.9,179253248,7983104,0,0.0,75.212
1.0,600.0,891674624,687542272,22.9,179253248,7983104,0,0.0,75.212
0.0,600.0,891674624,687517696,22.9,179277824,7958528,0,0.0,75.212
0.3,600.0,891674624,687542272,22.9,179253248,7983104,0,0.0,74.136
0.0,600.0,891674624,687542272,22.9,179253248,7983104,0,0.0,74.136
5.7,1200.0,891674624,687595520,22.9,179200000,8036352,0,0.0,74.136
35.4,700.0,891674624,687534080,22.9,179261440,7974912,0,0.0,75.75
34.8,1200.0,891674624,687271936,22.9,179654656,7712768,0,0.0,76.826
37.4,1200.0,891674624,686714880,23.0,180080640,7155712,0,0.0,77.364
