cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
48.1,1200.0,891674624,687259648,22.9,179519488,7184384,0,0.0,80.592
49.9,1200.0,891674624,687140864,22.9,179638272,7065600,0,0.0,80.054
48.5,1200.0,891674624,686596096,23.0,180183040,6520832,0,0.0,80.592
50.4,1200.0,891674624,686563328,23.0,180215808,6488064,0,0.0,80.054
47.9,1200.0,891674624,686989312,23.0,179789824,6914048,0,0.0,80.592
50.0,1200.0,891674624,686653440,23.0,179994624,6709248,0,0.0,81.13
48.4,1200.0,891674624,686862336,23.0,179916800,6787072,0,0.0,80.592
50.1,1200.0,891674624,687099904,22.9,179679232,7024640,0,0.0,80.592
47.3,1200.0,891674624,686993408,22.9,179654656,7049216,0,0.0,80.592
50.5,1200.0,891674624,687026176,23.0,179752960,6950912,0,0.0,80.592
48.8,1200.0,891674624,687349760,22.9,179425280,7274496,0,0.0,80.592
50.2,1200.0,891674624,687263744,22.9,179511296,7188480,0,0.0,80.592
48.2,1200.0,891674624,687460352,22.9,179314688,7385088,0,0.0,81.13
49.9,1200.0,891674624,687185920,22.9,179589120,7110656,0,0.0,81.668
47.7,1200.0,891674624,687198208,22.9,179576832,7122944,0,0.0,81.13
51.5,1200.0,891674624,687329280,22.9,179445760,7254016,0,0.0,80.592
47.4,1200.0,891674624,686743552,23.0,180043776,6778880,0,0.0,81.13
50.2,1200.0,891674624,687435776,22.9,179351552,7340032,0,0.0,80.592
48.1,1200.0,891674624,687222784,22.9,179695616,6995968,0,0.0,81.13
50.0,1200.0,891674624,687443968,22.9,179343360,7348224,0,0.0,80.592
47.9,1200.0,891674624,687337472,22.9,179449856,7241728,0,0.0,80.592
50.0,1200.0,891674624,686637056,23.0,180019200,6672384,0,0.0,80.592
45.8,1200.0,891674624,686632960,23.0,180154368,6537216,0,0.0,80.592
50.0,1200.0,891674624,686944256,23.0,179843072,6848512,0,0.0,81.13
48.2,1200.0,891674624,686731264,23.0,180056064,6635520,0,0.0,80.054
50.0,1200.0,891674624,687116288,22.9,179671040,7020544,0,0.0,80.592
48.8,1200.0,891674624,686915584,22.9,179740672,6950912,0,0.0,80.592
50.6,1200.0,891674624,687095808,22.9,179691520,6995968,0,0.0,80.592
48.2,900.0,891674624,686776320,23.0,180002816,6676480,0,0.0,80.054
50.1,1200.0,891674624,686600192,23.0,180178944,6500352,0,0.0,80.592
48.5,900.0,891674624,687669248,22.9,179109888,7569408,0,0.0,80.592
49.5,1200.0,891674624,686772224,23.0,179884032,6795264,0,0.0,80.054
50.3,1200.0,891674624,687222784,22.9,179564544,7114752,0,0.0,80.592
48.0,1200.0,891674624,686723072,23.0,180072448,6606848,0,0.0,80.592
49.9,1200.0,891674624,687198208,22.9,179597312,7081984,0,0.0,80.592
47.8,1200.0,891674624,687034368,23.0,179761152,6918144,0,0.0,80.592
50.1,1200.0,891674624,687247360,22.9,179548160,7131136,0,0.0,80.592
47.5,1200.0,891674624,686637056,23.0,180158464,6520832,0,0.0,80.054
51.0,1200.0,891674624,687222784,22.9,179572736,7106560,0,0.0,80.054
47.9,1200.0,891674624,687411200,22.9,179380224,7413760,0,0.0,80.592
49.7,1200.0,891674624,687124480,22.9,179666944,7008256,0,0.0,80.592
48.4,1200.0,891674624,686534656,23.0,180125696,6549504,0,0.0,80.592
49.7,1200.0,891674624,686968832,23.0,179822592,6852608,0,0.0,80.054
46.9,1200.0,891674624,687304704,22.9,179486720,7188480,0,0.0,80.592
50.5,1200.0,891674624,687308800,22.9,179355648,7319552,0,0.0,80.054
47.5,1200.0,891674624,687112192,23.0,179814400,6860800,0,0.0,80.054
50.3,1200.0,891674624,686792704,23.0,180002816,6803456,0,0.0,80.592
48.2,1200.0,891674624,687034368,23.0,179761152,6909952,0,0.0,80.592
50.1,1200.0,891674624,686759936,23.0,180035584,6504448,0,0.0,80.054
48.2,1200.0,891674624,687124480,22.9,179671040,7000064,0,0.0,80.054
50.6,1200.0,891674624,686755840,23.0,180039680,6631424,0,0.0,80.592
48.1,1200.0,891674624,687091712,23.0,179834880,6836224,0,0.0,80.592
50.1,1200.0,891674624,687108096,22.9,179556352,6983680,0,0.0,80.592
47.7,1200.0,891674624,686952448,22.9,179712000,6959104,0,0.0,80.592
50.0,1200.0,891674624,687067136,22.9,179728384,6942720,0,0.0,80.592
49.0,1200.0,891674624,686919680,23.0,179875840,6795264,0,0.0,80.592
50.4,1200.0,891674624,687054848,22.9,179740672,7061504,0,0.0,80.592
47.7,900.0,891674624,687857664,22.9,178937856,7733248,0,0.0,80.592
50.1,1200.0,891674624,687161344,22.9,179503104,7036928,0,0.0,80.592
49.2,900.0,891674624,687992832,22.8,178802688,7868416,0,0.0,80.592
49.1,1200.0,891674624,687415296,22.9,179380224,7290880,0,0.0,80.592
50.9,1200.0,891674624,687030272,23.0,179765248,6905856,0,0.0,80.592
47.1,1200.0,891674624,687243264,22.9,179552256,7118848,0,0.0,80.592
49.9,1200.0,891674624,687271936,22.9,179523584,7147520,0,0.0,80.592
47.6,1200.0,891674624,687398912,22.9,179396608,7274496,0,0.0,80.592
50.0,1200.0,891674624,687656960,22.9,179138560,7663616,0,0.0,80.592
47.3,1200.0,891674624,686927872,23.0,179867648,6803456,0,0.0,80.592
50.7,1200.0,891674624,687624192,22.9,179298304,7368704,0,0.0,80.054
47.7,1200.0,891674624,687652864,22.9,179138560,7528448,0,0.0,81.13
49.1,1200.0,891674624,687489024,22.9,179408896,7389184,0,0.0,81.13
47.2,1200.0,891674624,687693824,22.9,179097600,7569408,0,0.0,81.13
