cpu_usage_percent,cpu_freq_current,memory_total,memory_available,memory_percent,memory_used,memory_free,swap_used,swap_percent,cpu_temperature
44.4,1200.0,891674624,688541696,22.8,178253824,8536064,0,0.0,77.364
47.2,1200.0,891674624,688189440,22.8,178475008,8314880,0,0.0,77.902
45.0,1200.0,891674624,688414720,22.8,178380800,8409088,0,0.0,77.364
45.3,1200.0,891674624,688324608,22.8,178339840,8450048,0,0.0,76.826
47.5,1200.0,891674624,688173056,22.8,178524160,8265728,0,0.0,77.364
44.6,1200.0,891674624,688414720,22.8,178380800,8409088,0,0.0,77.364
46.3,1200.0,891674624,688230400,22.8,178434048,8388608,0,0.0,77.364
44.6,1200.0,891674624,688308224,22.8,178487296,8302592,0,0.0,77.902
47.5,1200.0,891674624,688291840,22.8,178503680,8286208,0,0.0,77.364
44.8,1200.0,891674624,688373760,22.8,178421760,8368128,0,0.0,77.902
47.2,1200.0,891674624,688291840,22.8,178503680,8286208,0,0.0,77.902
43.9,1200.0,891674624,687726592,22.9,179068928,7720960,0,0.0,77.902
47.9,1200.0,891674624,688513024,22.8,178413568,8376320,0,0.0,77.902
42.9,1200.0,891674624,688218112,22.8,178577408,8212480,0,0.0,77.364
46.9,1200.0,891674624,688349184,22.8,178446336,8343552,0,0.0,78.44
43.8,1200.0,891674624,688394240,22.8,178401280,8519680,0,0.0,77.364
47.3,1200.0,891674624,688414720,22.8,178380800,8409088,0,0.0,77.902
44.4,1200.0,891674624,688607232,22.8,178188288,8470528,0,0.0,78.44
47.2,1200.0,891674624,688316416,22.8,178479104,8310784,0,0.0,78.44
44.8,1200.0,891674624,688037888,22.8,178552832,8237056,0,0.0,77.902
46.5,1200.0,891674624,687931392,22.8,178864128,7925760,0,0.0,78.44
43.8,1200.0,891674624,688476160,22.8,178450432,8470528,0,0.0,77.902
46.5,1200.0,891674624,688287744,22.8,178507776,8282112,0,0.0,78.44
42.2,1200.0,891674624,686768128,23.0,180027392,6762496,0,0.0,77.364
48.5,1200.0,891674624,688181248,22.8,178483200,8306688,0,0.0,78.44
43.7,1200.0,891674624,688447488,22.8,178348032,8572928,0,0.0,78.44
47.5,1200.0,891674624,688386048,22.8,178376704,8413184,0,0.0,78.978
42.9,1200.0,891674624,687788032,22.9,178876416,7913472,0,0.0,78.44
46.8,1200.0,891674624,688209920,22.8,178552832,8269824,0,0.0,77.902
43.1,1200.0,891674624,688414720,22.8,178380800,8409088,0,0.0,77.902
46.8,1200.0,891674624,688443392,22.8,178483200,8306688,0,0.0,78.44
44.4,1200.0,891674624,688222208,22.8,178704384,8085504,0,0.0,77.902
45.7,1200.0,891674624,688386048,22.8,178475008,8314880,0,0.0,78.978
44.6,1200.0,891674624,688164864,22.8,178630656,8159232,0,0.0,78.44
47.3,1200.0,891674624,688394240,22.8,178532352,8257536,0,0.0,78.44
43.7,800.0,891674624,687607808,22.9,179302400,7487488,0,0.0,78.978
47.7,1200.0,891674624,688230400,22.8,178565120,8355840,0,0.0,78.978
42.9,900.0,891674624,688263168,22.8,178663424,8126464,0,0.0,78.978
47.7,1200.0,891674624,688394240,22.8,178532352,8257536,0,0.0,78.978
45.2,1000.0,891674624,688549888,22.8,178245632,8544256,0,0.0,78.978
46.3,1200.0,891674624,688279552,22.8,178384896,8404992,0,0.0,78.44
46.7,1200.0,891674624,688291840,22.8,178503680,8417280,0,0.0,78.44
43.5,1200.0,891674624,688357376,22.8,178438144,8351744,0,0.0,78.978
47.0,1200.0,891674624,688050176,22.8,178745344,8044544,0,0.0,78.978
43.8,1200.0,891674624,688373760,22.8,178421760,8368128,0,0.0,78.978
46.7,1200.0,891674624,688226304,22.8,178438144,8351744,0,0.0,78.44
44.5,1200.0,891674624,688193536,22.8,178487296,8302592,0,0.0,78.44
46.8,1200.0,891674624,688246784,22.8,178548736,8368128,0,0.0,79.516
43.7,1200.0,891674624,688267264,22.8,178626560,8159232,0,0.0,78.44
46.9,1200.0,891674624,688373760,22.8,178421760,8495104,0,0.0,79.516
44.2,1200.0,891674624,688099328,22.8,178565120,8028160,0,0.0,78.44
46.5,1200.0,891674624,688361472,22.8,178434048,8220672,0,0.0,78.978
43.4,1200.0,891674624,688291840,22.8,178630656,8282112,0,0.0,79.516
46.3,1200.0,891674624,688340992,22.8,178450432,8364032,0,0.0,79.516
44.3,1200.0,891674624,688480256,22.8,178311168,8339456,0,0.0,79.516
44.8,1200.0,891674624,688095232,22.8,178573312,8208384,0,0.0,79.516
43.6,1200.0,891674624,688496640,22.8,178294784,8617984,0,0.0,79.516
47.6,1200.0,891674624,688390144,22.8,178401280,8249344,0,0.0,78.978
44.1,1200.0,891674624,688357376,22.8,178429952,8318976,0,0.0,79.516
47.1,1200.0,891674624,688484352,22.8,178302976,8605696,0,0.0,79.516
43.8,1200.0,891674624,688504832,22.8,178282496,8495104,0,0.0,78.978
45.7,1200.0,891674624,688377856,22.8,178409472,8368128,0,0.0,78.978
42.0,1200.0,891674624,688484352,22.8,178171904,8605696,0,0.0,79.516
46.8,1200.0,891674624,688271360,22.8,178524160,8253440,0,0.0,79.516
41.8,800.0,891674624,688877568,22.8,177917952,8859648,0,0.0,79.516
46.4,1200.0,891674624,688623616,22.8,178302976,8605696,0,0.0,78.978
44.7,900.0,891674624,689004544,22.7,177790976,8986624,0,0.0,79.516
41.7,1200.0,891674624,687570944,22.9,179224576,7553024,0,0.0,78.44
42.7,1200.0,891674624,689139712,22.7,177655808,9121792,0,0.0,79.516
42.0,1200.0,891674624,689315840,22.7,177479680,9428992,0,0.0,79.516
31.6,1200.0,891674624,689147904,22.7,177647616,9129984,0,0.0,79.516
24.2,1200.0,891674624,689344512,22.7,177451008,9326592,0,0.0,78.44
25.4,1200.0,891674624,689414144,22.7,177381376,9396224,0,0.0,77.902
23.6,600.0,891674624,690995200,22.5,175800320,11436032,0,0.0,77.364
0.5,625.0,891674624,691236864,22.5,175550464,11632640,0,0.0,76.288
0.0,600.0,891674624,691236864,22.5,175550464,11632640,0,0.0,75.212
0.0,600.0,891674624,691236864,22.5,175550464,11632640,0,0.0,75.212
0.0,600.0,891674624,691236864,22.5,175550464,11632640,0,0.0,74.136
0.0,600.0,891674624,691236864,22.5,175550464,11632640,0,0.0,73.06
0.8,600.0,891674624,691212288,22.5,175575040,11608064,0,0.0,73.06
0.0,600.0,891674624,691245056,22.5,175550464,11632640,0,0.0,72.522
1.2,600.0,891674624,691245056,22.5,175550464,11632640,0,0.0,71.984
0.0,600.0,891674624,691245056,22.5,175550464,11632640,0,0.0,71.984
